DeviceId,Cycle,Counter,EndOfCycle,Sensor9,Sensor11,Sensor14,Sensor15
N3172FJ-2,27,512,1,9068.39537872698,47.5260446127562,8150.12549471114,8.41000406620473
N3172FJ-1,27,512,1,9043.86746063087,47.1010264164653,8139.30274379828,8.22819263149497
N4172FJ-2,23,512,1,9065.7819903945,47.1057705063692,8148.05136691308,8.58688791099379
N4172FJ-1,23,512,1,9065.16875127803,47.3909514456369,8147.4814462579,8.54746080564217
N1172FJ-2,31,513,0,9057.01461199765,47.0938106773483,8132.86271226114,8.194046489892
N1172FJ-1,31,513,0,9048.37795132484,47.5309737974168,8131.78347223117,8.29132028806528
N1172FJ-2,31,514,0,9051.96847292685,47.1936165732227,8128.23609355734,8.48103469132871
N1172FJ-1,31,514,0,9046.80258895763,47.1811183058862,8130.42878908909,8.27913877795726
N1172FJ-2,31,515,0,9055.52906708215,47.6957262539904,8128.97165258523,8.24139002944929
N1172FJ-1,31,515,0,9046.65341247035,47.2428977407518,8127.62006562067,8.51094857937646
N1172FJ-2,31,516,1,9054.79677830848,46.9033438035631,8132.40827458249,8.58695291667126
N1172FJ-1,31,516,1,9046.69413474865,47.9631773946059,8129.58512781443,8.42291856915048
N2172FJ-2,30,521,1,9076.44393622412,47.6098606360808,8150.35079069256,8.3708788604234
N2172FJ-1,30,521,1,9052.46879115477,47.3695210736167,8134.97274299508,8.34770294205181
N3172FJ-2,28,521,1,9069.08703805419,47.256906790734,8146.50034993984,8.32604971978149
N3172FJ-1,28,521,1,9050.59652563749,47.8278032254861,8130.76592666785,8.13855111029211
N2172FJ-2,30,522,0,9077.91568966135,47.6910047710682,8152.16103652481,8.30100142687213
N2172FJ-1,30,522,0,9047.65423193489,46.7381920043322,8131.79473355448,8.49060656473211
N3172FJ-2,28,522,0,9059.88061361225,47.0143758909613,8145.00405011938,8.21754635882103
N3172FJ-1,28,522,0,9048.80113978786,47.2823271783372,8137.56554871014,8.30560418659095
N4172FJ-2,24,522,1,9061.57770677245,47.5136669565647,8149.19709601602,8.59769155847695
N4172FJ-1,24,522,1,9070.07776151565,46.7593907280619,8151.93806472537,8.1768044440107
N2172FJ-2,30,523,0,9076.51087422314,47.3195277868267,8149.77828545813,8.38766001655667
N2172FJ-1,30,523,0,9044.64182162781,47.1869972280278,8133.53151088511,8.29679463316394
N3172FJ-2,28,523,0,9070.71185886046,46.6609660025451,8155.4789062939,8.36681216373616
N3172FJ-1,28,523,0,9059.38609733532,47.8703741792623,8132.17836167261,8.64730479198238
N4172FJ-2,24,523,0,9065.69249219204,46.9229803808497,8152.19958317758,8.3621094690135
N4172FJ-1,24,523,0,9072.3664775434,47.0855293316291,8155.90522324314,8.24193844197885
N2172FJ-2,30,524,0,9078.28049415133,47.2196212403399,8151.08071584248,8.63118311465559
N2172FJ-1,30,524,0,9044.88683180631,47.170207593652,8134.31660334018,8.46736783825177
N3172FJ-2,28,524,0,9062.41758873189,46.8485559688701,8154.59528560655,8.58851708340796
N3172FJ-1,28,524,0,9049.6175087383,47.8131658129379,8143.55318321998,8.54177591775719
N4172FJ-2,24,524,0,9064.93192725493,46.7980227966046,8151.44921352837,8.24681750083617
N4172FJ-1,24,524,0,9074.1670339358,46.5871406236808,8155.70917972396,8.31623634808834
N2172FJ-2,30,525,0,9077.12398350404,46.9404597912822,8153.7940257694,8.1701866269442
N2172FJ-1,30,525,0,9049.42129675976,47.5098965461702,8136.6421135076,8.50414814095362
N3172FJ-2,28,525,0,9062.8798358726,46.9719228669079,8150.28416315296,8.36526802382458
N3172FJ-1,28,525,0,9047.51764089948,47.0890195696886,8137.82375793415,8.45707356489248
N4172FJ-2,24,525,0,9065.01715430812,47.8676920105763,8153.87351537096,8.10426292161569
N4172FJ-1,24,525,0,9075.35985442124,47.5127481925144,8153.45182810064,8.62013756866547
N2172FJ-2,30,526,0,9081.76711711623,47.226864767664,8152.801783145,8.28013337812586
N2172FJ-1,30,526,0,9049.40967420442,47.163180218993,8130.998307481,8.30266676904776
N3172FJ-2,28,526,0,9062.97969053468,47.6014283295445,8146.02054432089,8.70258414308423
N3172FJ-1,28,526,0,9052.48899229847,47.0771596331079,8139.35007823404,8.51090507607024
N4172FJ-2,24,526,0,9063.39604415732,47.2666782403349,8152.63971688488,8.41420552467644
N4172FJ-1,24,526,0,9071.6593658259,47.4067923085702,8154.64458806649,8.42494905644486
N2172FJ-2,30,527,0,9072.01418591044,47.1915238341538,8147.78142497009,8.4923341117591
N2172FJ-1,30,527,0,9044.37490466545,47.6627500064595,8130.80911304724,8.61535990866114
N3172FJ-2,28,527,0,9072.93647988196,46.3001118726268,8152.40981558187,8.26905641222284
N3172FJ-1,28,527,0,9058.16843119983,47.0194898693557,8138.15113111431,8.58923174849838
N4172FJ-2,24,527,0,9066.36459618688,47.396425944316,8151.40427522476,8.65144929183652
N4172FJ-1,24,527,0,9073.14392470913,47.8755102479565,8151.09045341995,8.36563230665034
N2172FJ-2,30,528,0,9076.12757511366,47.7156173555093,8148.46730036907,8.34150587681792
N2172FJ-1,30,528,0,9053.01100135641,46.9224116338557,8137.73465112187,8.34857047520115
N3172FJ-2,28,528,1,9063.50689445197,47.5057322778104,8146.02688498462,8.33856609512172
N3172FJ-1,28,528,1,9054.38366410325,47.1406605318243,8138.05201244692,8.42395360391627
N4172FJ-2,24,528,0,9058.49979717453,47.7105593740969,8148.73412419503,8.29237372703845
N4172FJ-1,24,528,0,9070.52920380408,47.6172519492581,8154.46371448827,8.6053504522805
N2172FJ-2,30,529,0,9076.75745721928,46.9396330272205,8147.3518494383,8.63593814784276
N2172FJ-1,30,529,0,9045.93804575863,47.5577533962252,8133.80584184242,8.28421421805994
N4172FJ-2,24,529,1,9062.52028195374,46.4439742966569,8154.18247560241,8.38149000650628
N4172FJ-1,24,529,1,9069.01637824481,47.4756366183289,8155.1169482322,8.57535138188096
N2172FJ-2,30,530,0,9077.78590393931,47.0074410126894,8152.95874727009,8.46567789477657
N2172FJ-1,30,530,0,9043.72680536735,47.2083921327373,8139.93787126138,8.23223242734547
N2172FJ-2,30,531,0,9078.21392500618,47.5201996284159,8153.61679030355,8.56088551505327
N2172FJ-1,30,531,0,9052.56261200332,47.6453828402169,8137.03891591579,8.08802247416279
N2172FJ-2,30,532,0,9074.42377800154,47.6221690419314,8150.38037365728,8.11270102322513
N2172FJ-1,30,532,0,9048.57652420332,47.6864045082762,8132.5915856657,8.54621002891286
N2172FJ-2,30,533,0,9080.6760235938,47.2956271216569,8152.82801686053,8.4449066616956
N2172FJ-1,30,533,0,9051.25167251838,47.761947924261,8132.67769661263,8.44217067450851
N4172FJ-2,25,533,1,9069.12363329881,47.0638695273054,8139.65940209418,8.53031852252216
N4172FJ-1,25,533,1,9069.58080764976,48.0956361378409,8148.72372304158,8.12123248548388
N2172FJ-2,30,534,0,9077.89678144618,46.6804897610045,8151.99168718967,8.54071445054778
N2172FJ-1,30,534,0,9052.2491467265,47.2810689121112,8138.67657773573,8.24716660370844
N4172FJ-2,25,534,0,9070.55040950515,47.2889405567102,8140.72357794977,8.05095654375932
N4172FJ-1,25,534,0,9068.47754133016,46.7737259984885,8145.83854542981,8.1843451426185
N2172FJ-2,30,535,0,9080.61637657624,47.1667773271161,8153.30531313394,8.35290613164255
N2172FJ-1,30,535,0,9051.23243362781,47.800278524819,8130.59134632909,8.56424353412014
N4172FJ-2,25,535,0,9075.99486840477,48.3825524399211,8143.05154098056,8.20699984753115
N4172FJ-1,25,535,0,9066.43288977013,46.9089543958149,8144.50551053562,8.50474519182562
N2172FJ-2,30,536,0,9077.79322799855,47.3998744754744,8151.43545303244,8.4587491979553
N2172FJ-1,30,536,0,9047.90180538954,47.3402819685344,8130.71857872937,8.47814140799164
N4172FJ-2,25,536,0,9073.52932417196,47.3163113551593,8142.46949879092,8.43048333426523
N4172FJ-1,25,536,0,9064.80350678007,47.6978360993186,8149.53218979787,8.43839830518307
N2172FJ-2,30,537,0,9081.94734722363,47.2898720859665,8154.47913446828,8.33151095515895
N2172FJ-1,30,537,0,9052.61871790548,47.3549382034045,8130.14316056943,8.42938193236859
N4172FJ-2,25,537,0,9074.53068164571,46.7949499693538,8141.72273579305,8.53422762693906
N4172FJ-1,25,537,0,9067.11405560763,46.9344947857888,8146.76388352636,8.72469359409836
N2172FJ-2,30,538,0,9080.1364929499,48.1127475286109,8153.76161310732,8.21384372814232
N2172FJ-1,30,538,0,9052.08689391436,46.7457201955604,8130.37310703464,8.55686969143979
N4172FJ-2,25,538,0,9074.59623963803,47.7653652703579,8143.45656827477,8.61899009097087
N4172FJ-1,25,538,0,9062.93838728664,47.3492805604001,8148.64057068105,8.40823872817895
N2172FJ-2,30,539,1,9076.7188301411,46.9406888069889,8152.45565876704,8.53198288180493
N2172FJ-1,30,539,1,9054.01678907549,46.784675088747,8134.27554237125,8.55002973531854
N3172FJ-2,29,539,1,9070.02330261057,47.6386172840737,8149.49430314267,8.26929527164808
N3172FJ-1,29,539,1,9055.20419724859,47.1145868306172,8132.9553389919,8.35037989480208
N4172FJ-2,25,539,0,9072.54781825856,47.0076991213738,8140.87289488724,8.24611947451449
N4172FJ-1,25,539,0,9064.4612543064,46.5996527792837,8145.4091383348,8.24926414433085
N3172FJ-2,29,540,0,9065.89114704525,47.4335362928819,8154.07437171804,8.08600788398621
N3172FJ-1,29,540,0,9062.58976638431,47.4747681944926,8138.02603677832,8.4372957867714
N4172FJ-2,25,540,0,9071.70583697941,46.7235385944726,8141.21524185581,8.39036011098805
N4172FJ-1,25,540,0,9068.46397760534,46.7644666882319,8147.91260682489,8.37314280365482
N3172FJ-2,29,541,0,9076.22279273371,47.033224375799,8144.68526132668,8.49788535907346
N3172FJ-1,29,541,0,9061.29060314386,47.3008462418972,8140.78360108976,8.53607265745868
N4172FJ-2,25,541,0,9072.8572937871,47.1874193240544,8139.58303165843,8.40381783976444
N4172FJ-1,25,541,0,9063.54842432886,46.9298464922037,8146.65286734559,8.35418450804375
N3172FJ-2,29,542,0,9067.74388341832,46.6672144202783,8147.43112368728,8.62500968235192
N3172FJ-1,29,542,0,9060.47615212418,47.1841460492413,8135.05926185487,8.7098297236598
N4172FJ-2,25,542,0,9074.5771471741,47.1513607165586,8145.77809736842,8.24122998608104
N4172FJ-1,25,542,0,9063.77315839608,47.3065874828696,8145.44784991034,8.34644952093688
N2172FJ-2,31,543,1,9061.93211361431,47.625160299178,8150.09463999198,8.43688212237882
N2172FJ-1,31,543,1,9047.71125356389,46.9672482425122,8135.58848596183,8.24003269407191
N3172FJ-2,29,543,0,9068.60754487954,47.4957755430216,8148.19662473577,8.32932562248454
N3172FJ-1,29,543,0,9060.15386789004,47.6383768512876,8136.84830823561,8.15412473144618
N4172FJ-2,25,543,0,9072.76434280956,47.9029107475027,8140.78132691731,8.63618969446499
N4172FJ-1,25,543,0,9066.03177326075,47.148598133174,8146.65897302504,8.22638328457304
N2172FJ-2,31,544,0,9066.74644354297,46.9565615874646,8147.99307939671,8.20786112051296
N2172FJ-1,31,544,0,9051.01436653784,46.9812572932883,8134.72214993289,8.4877336728276
N3172FJ-2,29,544,0,9074.3332586624,46.3992046242033,8143.85026996882,8.46686165499502
N3172FJ-1,29,544,0,9065.37582085641,46.7400022533291,8131.70517101313,8.59035131213724
N4172FJ-2,25,544,1,9066.86240432682,47.6150823772301,8138.56608342952,8.31350692819919
N4172FJ-1,25,544,1,9066.37422367817,47.5309204465851,8143.95414154705,8.56172229107228
N2172FJ-2,31,545,1,9065.21144284272,47.4382781133574,8145.88228061131,8.48565675710822
N2172FJ-1,31,545,1,9054.45437989827,47.5614944641994,8140.35936410528,8.4821336331005
N3172FJ-2,29,545,0,9067.53784856441,46.8040464398927,8156.66158622778,8.2860910729345
N3172FJ-1,29,545,0,9052.17369387534,47.7129457940118,8143.57403491964,8.42666317065353
N3172FJ-2,29,546,0,9069.77487408218,47.4025734771629,8147.68833032753,8.60870673331871
N3172FJ-1,29,546,0,9055.12558433403,47.5729463581975,8139.32092116086,8.24183142438399
N3172FJ-2,29,547,0,9081.03678262154,47.4740971106285,8149.91680555105,8.37611413050153
N3172FJ-1,29,547,0,9053.56860380173,47.7454369195547,8137.79450136508,8.36285298592058
N3172FJ-2,29,548,1,9072.72856538207,47.551710432058,8154.30132331439,8.36270258870604
N3172FJ-1,29,548,1,9055.74171034151,46.715944507371,8143.53282459083,8.34359831276653
N2172FJ-2,32,551,1,9069.39560022277,47.72565672853,8155.01716271383,8.5045767233387
N2172FJ-1,32,551,1,9059.67005298661,47.7126877378196,8132.52536348966,8.5430549714688
N2172FJ-2,32,552,0,9074.98855357416,46.5989244309687,8152.91853934776,8.2008601546616
N2172FJ-1,32,552,0,9055.48170934291,47.3169511679929,8129.93181911732,8.39592916339977
N2172FJ-2,32,553,0,9070.56706765545,47.3067477222918,8153.78723440111,8.42303283968856
N2172FJ-1,32,553,0,9055.09937957613,46.5084184577768,8130.72778784396,8.45910105876381
N3172FJ-2,30,553,1,9062.97581668555,47.1171422888064,8145.19518915594,8.26475442128232
N3172FJ-1,30,553,1,9053.03865802298,47.5014033618604,8130.67016333271,8.41555754536728
N4172FJ-2,26,553,1,9058.86261863882,46.3807628680836,8142.92302991189,8.62329781396995
N4172FJ-1,26,553,1,9067.42685114326,47.5507321722832,8150.42222660026,8.29640273256273
N2172FJ-2,32,554,0,9072.85517663872,47.3484614928555,8148.51906706787,8.29274813556023
N2172FJ-1,32,554,0,9054.15703944118,47.7991968128033,8134.53703253243,8.28337458764764
N3172FJ-2,30,554,0,9070.73080672683,46.8290044137646,8148.5760884381,8.64191227976683
N3172FJ-1,30,554,0,9051.0196771396,46.8764041205094,8135.23213146193,8.59106622814136
N4172FJ-2,26,554,0,9070.71511286651,47.3146824210376,8144.63595781415,8.17302793898259
N4172FJ-1,26,554,0,9063.32261303819,47.3425069037164,8147.96922626066,8.49444049405651
N2172FJ-2,32,555,0,9070.92375898771,47.1142216012641,8155.4335753135,8.50505516142903
N2172FJ-1,32,555,0,9058.05155097058,47.7381917010533,8137.55993797563,8.46924153640323
N3172FJ-2,30,555,0,9066.28209892206,47.642193510851,8149.28812204203,8.45319958516608
N3172FJ-1,30,555,0,9056.73114469341,47.5138510726607,8142.8733675291,8.30856595199388
N4172FJ-2,26,555,0,9065.91247109048,47.3140495983781,8140.80023231018,8.53499866169688
N4172FJ-1,26,555,0,9064.66479071998,47.8521573423095,8148.59997770405,8.24858081091373
N2172FJ-2,32,556,0,9069.23636169566,46.9941171222926,8153.00277685771,8.53508275635286
N2172FJ-1,32,556,0,9055.82822032136,46.9672330789135,8138.54461718013,8.58933409127706
N3172FJ-2,30,556,0,9061.24428940749,46.5683867729151,8150.92251283292,8.20306829388886
N3172FJ-1,30,556,0,9048.66238749596,46.8913860825341,8136.42945270879,8.48870383869881
N4172FJ-2,26,556,0,9064.66852568727,46.9270749066475,8141.14026689803,8.27636867061727
N4172FJ-1,26,556,0,9066.05009872974,47.6714160405387,8146.69101275265,8.5247332601055
N2172FJ-2,32,557,0,9071.62863620459,47.0237973123137,8151.02400165177,8.50095922514098
N2172FJ-1,32,557,0,9049.38191906792,47.1244732933624,8135.67536749593,8.3456106655508
N3172FJ-2,30,557,0,9077.06813759574,48.0960244596128,8151.16728791711,8.49289262650556
N3172FJ-1,30,557,0,9057.32228968197,46.844166757539,8139.15309801158,8.29365444215544
N4172FJ-2,26,557,0,9064.09565346318,47.0256886553775,8145.03977716157,8.46526854049453
N4172FJ-1,26,557,0,9067.70600187972,47.2072507460264,8150.18609756308,8.39172579960147
N2172FJ-2,32,558,0,9068.23418007406,47.3604448128549,8149.79490736215,8.31296282266898
N2172FJ-1,32,558,0,9054.09762324811,47.0202830262112,8131.70057100453,8.18584755602179
N3172FJ-2,30,558,0,9063.69043584265,46.8669786312071,8153.74606462555,8.24064357862589
N3172FJ-1,30,558,0,9062.82063571277,46.8346764245439,8138.59613708082,8.42543920474123
N4172FJ-2,26,558,0,9065.37850426082,46.6726626493286,8142.76168063408,8.67641361408113
N4172FJ-1,26,558,0,9067.91808588545,47.1251721827244,8149.53094618591,8.90350786034172
N2172FJ-2,32,559,0,9075.79637614749,47.015112593478,8153.86293257914,8.28349231819717
N2172FJ-1,32,559,0,9051.28368601617,47.2220696920825,8131.6658531453,8.73841388851986
N3172FJ-2,30,559,0,9064.88476789782,46.8572752117854,8151.90790365803,8.57672529859828
N3172FJ-1,30,559,0,9057.56077112699,47.3599091906488,8133.7505804121,8.66306140338309
N4172FJ-2,26,559,0,9065.65188489965,46.8537611435388,8145.65273538929,8.5384510834322
N4172FJ-1,26,559,0,9068.38391628992,46.767157470595,8150.43719159531,8.21646579306094
N2172FJ-2,32,560,0,9076.30644835067,47.3442515675939,8149.40467897065,8.61397713898112
N2172FJ-1,32,560,0,9050.94100765786,47.1303997833178,8137.86074783205,8.39031582335348
N3172FJ-2,30,560,0,9067.37142629897,47.1129371899655,8144.1256555978,8.36931637198568
N3172FJ-1,30,560,0,9060.62630588942,47.4188705180227,8136.43815951984,8.1170971966525
N4172FJ-2,26,560,0,9064.4626971991,47.323126566558,8144.86894967505,8.55574523375457
N4172FJ-1,26,560,0,9066.16502834152,47.0836844042467,8147.28068736643,8.32706747837834
N2172FJ-2,32,561,0,9070.46645711014,47.1628100480927,8151.55051382866,8.2944126470768
N2172FJ-1,32,561,0,9055.74016317586,47.6004638173024,8136.92027630892,8.51224222908703
N3172FJ-2,30,561,0,9067.91442402245,47.5132643494987,8151.52619783701,8.33664245304982
N3172FJ-1,30,561,0,9058.62999071961,47.3055575185754,8142.65888946439,8.49867459373296
N4172FJ-2,26,561,0,9065.54644571139,47.3806199991528,8145.02993546837,8.62491839451723
N4172FJ-1,26,561,0,9070.15780007741,46.6712494375729,8148.96381500619,8.40844885591685
N2172FJ-2,32,562,0,9069.3974412973,46.5161634645617,8153.56181510902,8.41917551743283
N2172FJ-1,32,562,0,9052.72703250458,47.2545425954493,8131.57450096717,8.27786565037728
N3172FJ-2,30,562,0,9063.76397004862,47.1870892182835,8156.09526770767,8.59905405618868
N3172FJ-1,30,562,0,9054.67116837213,47.5998341775194,8141.11102673325,8.20427635108992
N4172FJ-2,26,562,0,9063.70613362699,47.4883204324537,8147.30736475911,8.44193762002879
N4172FJ-1,26,562,0,9067.7948517765,46.622295613747,8147.06566621654,8.504652478877
N2172FJ-2,32,563,0,9072.12676696302,47.4684421661896,8152.57627665209,8.34238310771845
N2172FJ-1,32,563,0,9058.63255010469,47.2883566636518,8133.21085681676,8.46031054020731
N3172FJ-2,30,563,0,9071.71620792436,46.6915504325876,8155.27490922118,8.39165826548031
N3172FJ-1,30,563,0,9053.89750161922,47.9407350952534,8138.00796861979,8.33715760176337
N4172FJ-2,26,563,0,9067.05849623727,46.7791600555208,8143.12109148459,8.2684638914452
N4172FJ-1,26,563,0,9064.96135229554,47.5022911632689,8152.62158903084,8.48433679059624
N2172FJ-2,32,564,0,9072.69532362906,46.8128469591771,8154.80004608924,8.12520286165621
N2172FJ-1,32,564,0,9049.27356399913,47.4307430853726,8136.25440589977,8.34456132432074
N3172FJ-2,30,564,0,9059.76935680168,47.3596192209969,8144.30076113313,8.34108449435715
N3172FJ-1,30,564,0,9051.5802004034,46.6838603802942,8130.0359309217,8.40035742719457
N4172FJ-2,26,564,0,9066.8049191121,48.003715036868,8141.40657815189,8.27158753042967
N4172FJ-1,26,564,0,9066.84237828744,47.543257738524,8148.15418802388,8.40226035881971
N2172FJ-2,32,565,1,9070.58185144919,47.6080019775355,8151.49647205549,8.62057859009648
N2172FJ-1,32,565,1,9058.78450158692,47.3859890868907,8129.81086239044,8.3002969136014
N3172FJ-2,30,565,1,9067.08826182576,47.4985342997253,8156.19403983353,8.09144827510456
N3172FJ-1,30,565,1,9049.08926912252,47.0893453000387,8137.86309420401,8.64618821508558
N4172FJ-2,26,565,0,9062.31452413972,47.851938575578,8141.46347762481,8.51956898707309
N4172FJ-1,26,565,0,9061.57207942313,46.9010924849284,8148.02531655477,8.18037391204104
N4172FJ-2,26,566,0,9062.26697726381,47.4707654901228,8144.53501970215,8.22033734541391
N4172FJ-1,26,566,0,9067.31322034433,47.0512061368363,8145.51693089064,8.54744805510496
N4172FJ-2,26,567,0,9064.54758002576,47.0676199563649,8146.20739285759,8.0946260840231
N4172FJ-1,26,567,0,9067.4117545814,46.7114348692343,8149.63442667721,8.39987982788402
N4172FJ-2,26,568,1,9066.88745577713,48.1460516449894,8145.18651015726,8.39658859003989
N4172FJ-1,26,568,1,9064.38917718644,48.077095293448,8147.94070157158,8.48247549173925
N2172FJ-2,33,569,1,9068.32133305867,46.7528622224656,8147.85484676656,8.39432334556807
N2172FJ-1,33,569,1,9052.57205208131,47.0041121883268,8128.47869728982,8.23580315669927
N2172FJ-2,33,570,0,9067.26493343915,47.1123874518743,8151.26330315908,8.26011123497416
N2172FJ-1,33,570,0,9052.29733231963,47.4889835836367,8124.89414975326,8.3623010330767
N3172FJ-2,31,570,1,9059.37937290054,47.1797118017906,8144.48540907099,8.74065672879792
N3172FJ-1,31,570,1,9055.15419271562,47.4994050437123,8138.73380890055,8.30812340429247
N2172FJ-2,33,571,0,9074.02095069945,46.9629493127305,8148.0138180916,8.32431067440638
N2172FJ-1,33,571,0,9059.06272400148,48.0225224085689,8134.95049044659,8.13496570374132
N3172FJ-2,31,571,0,9061.94553694449,47.2688553737296,8144.5830102729,8.39119622537426
N3172FJ-1,31,571,0,9045.32115302311,47.5920520546448,8143.72696202004,8.61811602762395
N2172FJ-2,33,572,0,9068.0492329797,47.0986348385664,8150.55417417273,8.353608989669
N2172FJ-1,33,572,0,9049.81758342585,47.6979221738439,8126.92084888628,8.55902018504077
N3172FJ-2,31,572,0,9060.99240199562,47.4938233847908,8145.14860772678,8.31555342097749
N3172FJ-1,31,572,0,9058.07264776289,47.0644739050111,8142.11958562033,8.21377390531027
N2172FJ-2,33,573,0,9068.14622814538,47.0504936092605,8151.28603067466,8.4552049818871
N2172FJ-1,33,573,0,9052.54969604131,47.7187490125249,8131.38875319665,8.39319626042887
N3172FJ-2,31,573,0,9064.33430495123,46.9337038397953,8151.82003210169,8.65912090783017
N3172FJ-1,31,573,0,9052.59415172615,47.8169760531571,8135.97559366537,8.26510101076059
N2172FJ-2,33,574,0,9065.60915030243,46.5494476825772,8150.08076964532,8.74233325672625
N2172FJ-1,33,574,0,9052.88219758933,47.9005336481755,8130.20411899719,8.4140653535531
N3172FJ-2,31,574,0,9056.99715844056,47.6799637776886,8148.06261554835,8.32211479938133
N3172FJ-1,31,574,0,9053.15398129515,46.8865033306092,8134.16526413579,8.30677332689388
N2172FJ-2,33,575,0,9071.87789132786,47.5277962514926,8153.60891600312,8.36617337330116
N2172FJ-1,33,575,0,9055.59261534419,47.3657179254715,8128.1624999669,8.29842791831766
N3172FJ-2,31,575,0,9068.77962871225,47.0101743713341,8142.20557108914,8.28690018503833
N3172FJ-1,31,575,0,9055.35656372172,47.1053570398905,8134.73499215882,8.24001553074572
N2172FJ-2,33,576,0,9069.84993326824,47.6113137987496,8146.86162767783,8.44041806468757
N2172FJ-1,33,576,0,9047.11582262624,47.588842851596,8129.48929418516,8.43927049465872
N3172FJ-2,31,576,0,9062.37482319641,47.0672634608529,8145.73594232598,8.1672498348503
N3172FJ-1,31,576,0,9055.1156775871,47.1807265399157,8135.4947757438,8.34055931884051
N2172FJ-2,33,577,0,9071.09790425951,47.5739224238647,8151.40202402147,8.46976045702371
N2172FJ-1,33,577,0,9055.19365563909,46.9819071603714,8129.5682193454,8.31919898057571
N3172FJ-2,31,577,0,9062.3596639188,46.4525881662829,8143.76813554594,8.27145718240013
N3172FJ-1,31,577,0,9048.40819310852,46.741469050272,8140.71292183226,8.6292779908562
N4172FJ-2,27,577,1,9074.00102213296,47.162128411944,8150.39085236884,8.25745228653213
N4172FJ-1,27,577,1,9067.38706070968,47.1082973525472,8148.73070539782,8.39322917846575
N2172FJ-2,33,578,0,9071.30819100516,47.3849388197627,8152.43948277136,8.6123310647248
N2172FJ-1,33,578,0,9055.56375463573,47.37067217595,8125.42635532903,8.64020490315988
N3172FJ-2,31,578,0,9063.72874916845,47.4468583228216,8138.08072816402,8.30386056612824
N3172FJ-1,31,578,0,9045.12915050457,47.5399098006129,8135.45268577543,8.47533948770791
N4172FJ-2,27,578,0,9067.16598016326,46.9727769241016,8151.15013293313,8.46066670708039
N4172FJ-1,27,578,0,9062.46016936229,48.2459061516267,8148.03550278935,8.74212286349202
N2172FJ-2,33,579,1,9071.37425151445,47.3552535886558,8152.02500701627,8.23992455703181
N2172FJ-1,33,579,1,9057.17256629584,47.8000368715343,8125.00657260373,8.445146010748
N3172FJ-2,31,579,0,9070.74219230584,46.4386741653001,8143.61429144362,8.39026742042425
N3172FJ-1,31,579,0,9047.98029203253,47.1280510764864,8142.10734980016,8.67476219054364
N4172FJ-2,27,579,0,9074.00848592126,47.218022469593,8148.42646576868,8.47164926868317
N4172FJ-1,27,579,0,9065.06628379948,47.7485033824311,8144.29293416535,8.32664534257201
N3172FJ-2,31,580,0,9064.27590778991,47.6508104995271,8144.45193202988,8.40215261342226
N3172FJ-1,31,580,0,9047.67230335404,46.65833404215,8131.37441437419,8.45924513531789
N4172FJ-2,27,580,0,9073.96673583465,47.4936007785684,8147.56605431239,8.58967834661444
N4172FJ-1,27,580,0,9063.30986868142,46.9406316086064,8147.54904148693,8.30860614226841
N3172FJ-2,31,581,1,9053.37025967589,47.6575728360864,8154.0437246807,8.48947011537532
N3172FJ-1,31,581,1,9053.9216931686,47.666742063538,8133.12164597328,8.28571267110698
N4172FJ-2,27,581,0,9072.11932197041,47.2717122441815,8151.29761202466,8.77995386330139
N4172FJ-1,27,581,0,9065.02525422624,47.3417056634586,8145.35874151201,8.24918674199198
N4172FJ-2,27,582,0,9072.30299909678,47.3925543822072,8147.5550505504,8.49803952499026
N4172FJ-1,27,582,0,9063.36963316988,47.1413778802893,8147.34132152402,8.60956903369264
N4172FJ-2,27,583,0,9070.84422594063,46.0245003312483,8149.59958450858,8.28625787100118
N4172FJ-1,27,583,0,9065.06208187657,47.0288355290147,8144.33593989292,8.34208499433275
N4172FJ-2,27,584,0,9074.35281968666,48.1269392237378,8148.36656545403,8.58514665492643
N4172FJ-1,27,584,0,9062.92576865478,47.9494824003008,8145.17755992088,8.6671347421289
N4172FJ-2,27,585,0,9076.2313193034,47.2535913675205,8149.68874851945,8.58588161395204
N4172FJ-1,27,585,0,9060.05356627867,46.5711647270758,8147.13230851086,8.23112422340812
N4172FJ-2,27,586,0,9068.95132677359,47.6491277857012,8148.34735434777,8.13944678417727
N4172FJ-1,27,586,0,9062.66878663537,47.3922193872794,8143.63182409574,8.20208789316284
N4172FJ-2,27,587,0,9074.50057144603,46.9954915361844,8146.37090182971,8.25780743159409
N4172FJ-1,27,587,0,9063.90752086875,47.1659223128946,8147.62482295713,8.40289960290752
N4172FJ-2,27,588,0,9069.67273564528,47.5789234986479,8152.45216305636,8.37025896824086
N4172FJ-1,27,588,0,9061.91148756644,47.2820725303573,8146.16263284841,8.46221479270947
N2172FJ-2,34,589,1,9081.1951904167,47.0886777499712,8152.49139528258,8.41921515828452
N2172FJ-1,34,589,1,9050.13521232254,47.6510483143629,8137.8563252185,8.4972853015681
N4172FJ-2,27,589,1,9073.34245608511,47.5006310463643,8152.678514326,8.56126067890636
N4172FJ-1,27,589,1,9067.81251817042,47.2438810741181,8148.73666489858,8.4905944488676
N2172FJ-2,34,590,0,9074.04382192375,46.6038316924261,8148.38320043403,8.28844252057846
N2172FJ-1,34,590,0,9058.65458113996,47.013034115478,8134.6830151096,8.24378824098903
N2172FJ-2,34,591,0,9072.93575982694,47.4551016984638,8151.05924645892,8.15439470634217
